대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,신구대장구분코드,신구대장구분코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,주용도코드명,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,부속건축물면적(㎡),총주차수,옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자
서울특별시 성북구 하월곡동 90-288번지,11290,13600,0,0090,0288,10091558,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 오패산로3가길 37 (하월곡동),,,,,0,112904121442,13601,0,37,,0,460.96,0,1843.84,1382.88,0,02000,공동주택,연립주택(30세대),30,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 90-293번지,11290,13600,0,0090,0293,10091100241534,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 오패산로1길 47 (하월곡동),창조인빌,,,,3,112904121440,13601,0,47,0,997,583.786,58.55,1979.36,1979.36,198.53,02000,공동주택,도시형생활주택(단지형다세대),35,0,3,0,0,28,0,0,0,0,0,0,28,0,20161118,20170112,20180126,2016,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 90-646번지,11290,13600,0,0090,0646,10091100247067,2,집합,1,총괄표제부,1,신대장,,창조인빌A,,,,1,,,0,0,0,923,553.31,59.95,1845.91,1845.91,199.99,02000,공동주택,도시형생활주택(단지형다세대-35세대),35,0,3,0,0,28,0,0,0,0,0,0,28,0,20161118,20170112,20181120,2016,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 90-695번지,11290,13600,0,0090,0695,100911652,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 화랑로1길 11 (하월곡동),,,,,0,112904121760,13601,0,11,,0,59.94,0,199.26,199.26,0,02000,공동주택,"주택, 근린생활시설",1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 90-761번지,11290,13600,0,0090,0761,10091100227388,2,집합,1,총괄표제부,1,신대장,,세종에버그린,,,,9,,,0,,,1170.55,534.47,45.66,2299.91,2299.91,196.48,02000,공동주택,도시형생활주택(단지형다세대) / 근린생활시설,31,0,3,0,0,29,0,0,0,0,0,0,29,0,20150409,20150413,20151006,2015,3070211,건축과,1101,1101,10,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 90-1117번지,11290,13600,0,0090,1117,10091100246586,2,집합,1,총괄표제부,1,신대장,,창조인빌C,,,,2,,,0,0,0,957,511.1,53.41,2666.08,1913.84,199.98,02000,공동주택,도시형생활주택(단지형다세대),34,0,3,1,737.29,28,0,0,0,0,23,0,5,0,20161206,20170110,20181018,2016,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 90-1131번지,11290,13600,0,0090,1131,100911409,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 오패산로1가길 54 (하월곡동),,,,,0,112904121439,13601,0,54,0,0,80.23,0,80.23,80.23,0,01000,단독주택,"주택, 근린생활시설",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 90-1227번지,11290,13600,0,0090,1227,100911253,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 종암로 162 (하월곡동),,,,,0,112903005036,13602,0,162,,0,382.79,0,1434.18,1006.15,0,14000,업무시설,"업무시설(은행), 근린생활시설(영업소)",0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 90-1453번지,11290,13600,0,0090,1453,10091100246547,2,집합,1,총괄표제부,1,신대장,,창조인빌B,,,,1,,,0,,,953,511.508,53.67,2676.12,1905.9,199.99,02000,공동주택,도시형생활주택(단지형다세대),34,0,3,1,755.27,28,0,0,0,0,24,0,4,0,20161205,20170110,20181018,2016,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 90-1558번지,11290,13600,0,0090,1558,100911410,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 오패산로3길 47 (하월곡동),,,,,0,112904121443,13601,0,47,,0,229.42,0,1343.29,1101.52,0,14000,업무시설,"업무시설, 근린생활시설, 주택",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 90-1634번지,11290,13600,0,0090,1634,10091100224509,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,182,115.27,63.34,229.48,168.73,92.71,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 90-1690번지,11290,13600,0,0090,1690,10091477,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 종암로 186-4 (하월곡동),,,,,0,112903005036,13602,0,186,4,0,49.09,0,194.72,147.27,0,01000,단독주택,"주택, 근린생활시설",0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 90-1750번지,11290,13600,0,0090,1750,100911411,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 오패산로1길 25 (하월곡동),,,,,0,112904121440,13601,0,25,,0,332.44,0,1294.49,1064.48,0,03000,제1종근린생활시설,"창고시설, 근린생활시설",0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 90-1796번지,11290,13600,0,0090,1796,10091100216612,2,집합,1,총괄표제부,1,신대장,,해날하이빌,,,,0,,,0,,,398.8,235.44,59.04,957.3,957.3,240.05,02000,공동주택,도시형생활주택(단지형다세대주택),16,0,2,0,0,13,0,0,0,0,12,0,1,0,20121123,20121207,20130530,2012,3070180,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 96-113번지,11290,13600,0,0096,0113,10091478,1,일반,1,총괄표제부,1,신대장,,,,,,4,,,0,0,0,0,557.59,0,2883.77,2474.25,0,10000,교육연구시설,교육연구시설(연구소),0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 218번지,11290,13600,0,0218,0000,100911177,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 종암로36길 52 (하월곡동),,,,,0,112904121677,13601,0,52,0,0,2604.08,0,2242.45,19008.61,0,02000,공동주택,"아파트, 생활편익시설",198,0,2,3,46.84,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 219번지,11290,13600,0,0219,0000,100911321,2,집합,1,총괄표제부,0,구대장,서울특별시 성북구 오패산로3길 17 (하월곡동),동신아파트,,,,0,112904121443,13601,0,17,0,17751,3490.06,19.66,89138.92,70194.445,395.44,02000,공동주택,공동주택(아파트),746,0,6,3,18506.1,659,0,0,0,0,441,12269.84,218,2507,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 222번지,11290,13600,0,0222,0000,100911391,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 오패산로 46 (하월곡동),월곡두산위브아파트,,,,0,112903005044,13601,0,46,0,89062,17914.598,20.11,368906.384,248928.182,279.5,02000,공동주택,공동주택,2197,0,32,27,113613.725,2733,0,0,0,0,2536,0,197,0,19980219,20000801,20030430,1998,3070087,도시개발과,2101,2101,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 222-1번지,11290,13600,0,0222,0001,10091329,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 오패산로 46 (하월곡동),월곡두산위브아파트,,,,0,112903005044,13601,0,46,0,8380,1839.31,21.95,36835.875,21615.53,257.94,02000,공동주택,아파트,458,0,4,4,15417.335,349,0,0,0,0,340,0,9,0,19980219,20000801,20030430,1998,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 223번지,11290,13600,0,0223,0000,10091559,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 오패산로4길 11 (하월곡동),,,,,0,112904121444,13601,0,11,,0,605.51,0,7184.9,5470.83,0,02000,공동주택,아파트(56세대),56,0,1,1,15.05,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 224번지,11290,13600,0,0224,0000,10091428,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 회기로5길 100 (하월곡동),샹그레빌 아파트,,,,2,112904121796,13601,0,100,0,11280.9,2900.617,25.71,45744.908,32472.928,287.86,02000,공동주택,"아파트,생활편익시설",352,0,4,8,12750.362,384,0,0,0,0,268,12014.967,116,0,19990609,20000106,20040707,1999,3070086,주택과,2101,2101,0,,0,0,,0,,0,20260331
서울특별시 성북구 하월곡동 225번지,11290,13600,0,0225,0000,100911153,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 오패산로 90 (하월곡동),래미안월곡아파트,,,,0,112903005044,13601,0,90,0,59967.4,9904.453,16.52,206644.683,144748.723,241.38,02000,공동주택,공동주택,1372,0,26,11,62873.02,1678,0,0,0,0,1615,60805.1,63,0,20011224,20031226,20060719,2001,3070087,도시개발과,2101,2101,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 226번지,11290,13600,0,0226,0000,100911273,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 월곡로14길 26 (하월곡동),월곡래미안루나밸리,,,,0,112904121461,13601,0,26,0,33508.5,5321.51,15.88,119106.41,83439.16,249.01,02000,공동주택,공동주택(아파트),787,0,11,6,36115.12,935,0,0,0,0,931,34249.88,4,0,20030830,20041111,20071023,2003,3070125,도시개발과,2101,2101,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 228번지,11290,13600,0,0228,0000,10091100199270,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 오패산로16가길 40 (하월곡동),꿈의숲 푸르지오,,,,0,112904121807,13601,0,40,0,32350.9,6705.24,20.73,95693.01,64729.01,200.08,02000,공동주택,공동주택(아파트),714,0,15,7,31209.68,729,0,0,0,0,634,7348.9,95,1092.5,20050916,20070801,20100429,2009,3070000,성북구,5810,5810,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 231번지,11290,13600,0,0231,0000,10091100238254,2,집합,1,총괄표제부,1,신대장,,서도휴빌,,,,1,,,0,,,2196.4,1203.27,54.78,4293.1,4293.1,196.46,02000,공동주택,다세대주택,74,0,7,0,0,57,0,0,0,0,50,575,7,80.5,20170124,20170216,20170920,2017,3070211,건축과,2101,2101,0,,0,0,,0,,0,20220813
서울특별시 성북구 하월곡동 산2-1번지,11290,13600,1,0002,0001,100911254,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,0,0,5600.46,0,0,03000,제1종근린생활시설,"운동시설(체육관), 제1종근린생활시설(간이중계소청사),청소년독서실",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 7-145번지,11290,13700,0,0007,0145,100911718,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,54.54,0,54.54,54.54,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 7-184번지,11290,13700,0,0007,0184,100911719,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 화랑로21길 49 (상월곡동),,,,,0,112904121762,13701,0,49,0,0,72.75,0,161.71,116.23,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 7-194번지,11290,13700,0,0007,0194,100911720,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 화랑로21길 60 (상월곡동),,,,,0,112904121762,13701,0,60,0,0,103.12,0,236.81,217.46,0,01000,단독주택,"주택,근린생활시설",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 7-341번지,11290,13700,0,0007,0341,10091100248599,2,집합,1,총괄표제부,1,신대장,,어반휴 3차,,,,5,,,0,0,0,681,356.55,52.36,1292.61,1269.4,186.4,02000,공동주택,도시형생활주택(단지형다세대),29,0,2,0,0,18,0,0,0,0,11,127.2,7,80.5,20180618,20180702,20190129,2018,3070211,건축과,1101,1101,1,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 24-16번지,11290,13700,0,0024,0016,100911722,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,119,0,119,119,0,01000,단독주택,주택,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 24-46번지,11290,13700,0,0024,0046,100911724,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 화랑로18마길 17 (상월곡동),,,,,0,112904121754,13701,0,17,0,0,140.84,0,140.84,140.84,0,01000,단독주택,주택,0,3,3,2,2.5,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 24-49번지,11290,13700,0,0024,0049,100911726,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 화랑로18가길 35 (상월곡동),,,,,0,112904121749,13701,0,35,0,0,94.31,0,270.95,270.95,0,01000,단독주택,"다가구주택(3가구),주택",0,4,2,1,2.4,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 24-52번지,11290,13700,0,0024,0052,100911727,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,269.04,0,293.63,269.04,0,01000,단독주택,주택,0,5,5,1,3.76,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 24-53번지,11290,13700,0,0024,0053,100911729,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,106.56,0,106.56,106.56,0,01000,단독주택,주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 24-214번지,11290,13700,0,0024,0214,100911732,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 화랑로18길 55-1 (상월곡동),,,,,0,112904121750,13701,0,55,1,0,65.65,0,65.65,65.65,0,01000,단독주택,주택,0,2,2,1,3.6,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 24-330번지,11290,13700,0,0024,0330,100911735,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 화랑로18자길 16 (상월곡동),,,,,0,112904121757,13701,0,16,0,0,199.37,0,159.83,199.37,0,01000,단독주택,주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 24-410번지,11290,13700,0,0024,0410,1000000000000004804439,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 화랑로18길 25-22 (상월곡동),대원파크빌,,,,0,112904121750,13701,0,25,22,618,316.41,51.199,1279.34,1234.42,199.7443,02000,공동주택,도시형생활주택(단지형다세대),20,0,2,0,0,16,0,0,0,0,0,0,16,0,20230803,20240214,20241203,2023,3070271,건축과,1101,1101,0,,0,0,,0,,0,20241212
서울특별시 성북구 상월곡동 27-1번지,11290,13700,0,0027,0001,100911736,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 화랑로19길 64 (상월곡동),,,,,0,112904121759,13701,0,64,0,0,170.67,0,269.31,269.31,0,01000,단독주택,"주택,제1종근린생활시설",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 27-7번지,11290,13700,0,0027,0007,100911738,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 화랑로19길 44 (상월곡동),,,,,0,112904121759,13701,0,44,,0,151.12,0,425.87,326.12,0,03000,제1종근린생활시설,"근린생활시설,주택",0,2,2,1,13.77,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 28-7번지,11290,13700,0,0028,0007,10091553,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 화랑로19길 7 (상월곡동),,,,,0,112904121759,13701,0,7,,0,1455.3,0,5881.02,4189.92,0,02000,공동주택,연립주택(46세대),46,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 29-6번지,11290,13700,0,0029,0006,100911742,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 장월로2길 40 (상월곡동),,,,,0,112904121526,13701,0,40,,0,474.8,0,1075.6,912.25,0,03000,제1종근린생활시설,"제1종근린생활시설,주택",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 29-39번지,11290,13700,0,0029,0039,100911744,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 장월로2길 30 (상월곡동),,,,,0,112904121526,13701,0,30,0,0,206.28,0,315.67,298.68,0,01000,단독주택,"주택,제2종근린생활시설(수리점)",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 50번지,11290,13700,0,0050,0000,100911749,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,160.7,0,160.7,160.7,0,01000,단독주택,주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 50-1번지,11290,13700,0,0050,0001,1009144,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 장월로1길 23 (상월곡동),,,,,0,112904121514,13702,0,23,,0,114.88,0,250.03,203.92,0,03000,제1종근린생활시설,"근린생활시설,주택",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 55-56번지,11290,13700,0,0055,0056,10091554,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 화랑로15길 4 (상월곡동),,,,,0,112904121747,13702,0,4,,0,7405.44,0,31232.85,24340.03,0,02000,공동주택,"주택,구매시설",225,0,3,2,4937.22,0,0,0,0,0,0,0,0,0,,,,,,,,,11,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 67번지,11290,13700,0,0067,0000,1009150,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 장월로1다길 16 (상월곡동),,,,,0,112904121516,13701,0,16,,0,216.43,0,216.43,216.43,0,03000,제1종근린생활시설,"판매및영업시설,주택",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 71번지,11290,13700,0,0071,0000,1009151,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,66.12,0,66.12,66.12,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 73-1번지,11290,13700,0,0073,0001,1009153,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 장월로1길 90 (상월곡동),,,,,0,112904121514,13702,0,90,,0,237.2,0,632.65,522.4,0,03000,제1종근린생활시설,근린생활시설,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 85-3번지,11290,13700,0,0085,0003,10091100247927,2,집합,1,총괄표제부,1,신대장,,참다원,,,,2,,,0,,,663.58,345.18,50.99,1293.88,1293.88,194.98,02000,공동주택,공동주택(도시형생활주택_원룸형),29,0,2,0,0,15,0,0,0,0,15,0,0,0,20180601,20180614,20181227,2018,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 97-22번지,11290,13700,0,0097,0022,100911133,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,1428,423.5,29.65,1443.77,1226.59,85.9,03000,제1종근린생활시설,"노인복지관,동사무소",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 101번지,11290,13700,0,0101,0000,10091813,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 장월로1길 28 (상월곡동),동아 에코빌 아파트,,,,0,112904121514,13702,0,28,0,50135,10347.19,20.64,183790.69,141034.12,281.31,02000,공동주택,공동주택,1531,0,18,18,37850.35,1602,0,0,0,0,1112,25936.1,490,0,19960408,19980310,20030627,1996,3070087,도시개발과,2101,2101,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 산1-1번지,11290,13700,1,0001,0001,1009156,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,282.3,0,2281.048,2281.48,0,11000,노유자시설,"교육연구및복지시설(유아원),제1종근린생활시설",0,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 상월곡동 산7-14번지,11290,13700,1,0007,0014,1000000000000006979489,1,일반,1,총괄표제부,1,신대장,,1방공여단 501방공대대 천마중대,,,,1,,,,,,244748,298.32,0.12,542.48,542.48,0.22,33000,"국방,군사시설",,0,0,2,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20260122
서울특별시 성북구 장위동 33번지,11290,13800,0,0033,0000,100911680,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,85.96,0,85.96,85.96,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 장위동 43-9번지,11290,13800,0,0043,0009,100911123,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 한천로 612 (장위동),,,,,0,112903005038,13801,0,612,,0,523.34,0,812.6,633.05,0,19000,위험물저장및처리시설,"위험물저장및처리시설,근린생활시설, 자동차관련시설",0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 장위동 63번지,11290,13800,0,0063,0000,100911682,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,138.84,0,138.84,138.84,0,03000,제1종근린생활시설,"주택, 영업",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 장위동 65-11번지,11290,13800,0,0065,0011,100911683,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,66.12,0,66.12,66.12,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 장위동 65-20번지,11290,13800,0,0065,0020,10091485,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,50.34,0,50.34,50.34,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 장위동 65-24번지,11290,13800,0,0065,0024,10091100272991,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 화랑로 237 (장위동),태라,,,,0,112903005046,13803,0,237,0,1654,807.69,48.83,5593.07,3301.63,199.61,02000,공동주택,단지형다세대주택,40,0,5,0,0,50,0,0,0,0,38,0,12,0,20210106,20210330,20220726,2021,3070271,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 장위동 65-57번지,11290,13800,0,0065,0057,10091100251947,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 돌곶이로25길 25 (장위동),성준 팰리스,,,,0,112904121047,13801,0,25,,1076,539.33,50.123605,2025.15,1912.3,177.72304,02000,공동주택,"도시형 생활주택 (단지형다세대 주택29세대 ), 근린생활시설(사무소)",29,0,3,0,0,27,0,0,0,0,20,0,7,0,20181011,20181027,20190809,2018,3070211,건축과,1101,1101,2,,0,0,,0,,0,20220813
